PartName,SizeToAxisX,SizeToAxisY,SizeToAxisZ,CenterPointX,CenterPointY,CenterPointZ,MinPointX,MinPointY,MinPointZ,MaxPointX,MaxPointY,MaxPointZ
PART1.STEP,435.41,410,10,0,0,5,-217.71,-205,0,217.71,205,10
